1756872112 1996923781
1423551951 522329230
2021703321 1281453213
270655128 530371950
1904228600 421288959
349949754 1795289992
1293655194 1338403330
1801048632 1442353559
840858777 1871067779
1433118632 248263272
86383 1451839081
1350237153 976132622
1233398521 69297956
754609818 1836275591
796366900 1420400196
1237874120 128762704
1598733599 600207129
950527144 378859175
197140870 1926818416
2131204599 1275947080
70874618 1483764288
1046279452 1222648128
1923552800 933087662
1478744840 436279149
1034486385 585066583
2033924515 524630659
2047114878 1024245959
272918561 2064668382
1840728048 466884054
15049440 1680351381
108218770 2061702028
1377340251 1231367544
294405869 277117595
1770872469 1077722710
1408508172 1084605923
1130552125 254256219
1939298850 1436461431
596111243 830447846
840725869 1784766670
521841394 265094610
1564026392 1391731064
432109524 1822559361
48439519 226693620
403681562 775171661
1674303725 1544479434
1431005949 1247622090
754137322 337486260
627260093 363159928
480385122 1441716381
869226366 1903766468
1244171023 734112722
938966639 1502463517
1791608793 1700769364
1823359178 606061956
568356771 364988341
1145751355 157160836
2144768489 1610979728
262467120 353474902
912910312 1660439616
458633347 931853946
71032851 1995702672
227725811 571846523
1035191736 1702482605
553029607 459380633
606587866 817391553
446941412 1993997925
1640814040 1324059153
1236634257 765221733
1949588295 424988139
245042251 1698961258
1499292694 39194160
1606251138 245949929
1921919875 1405804598
742794292 821225633
461814562 711443276
38193236 1963590646
1686783873 844929464
1567627484 1785742192
1885054119 278333842
737499328 2023078859
777800262 756044145
173205716 1228127127
1667292172 1812908748
1059344000 1755174370
1380261398 934961292
756589545 749808928
604612300 1973792143
1344652192 1598973563
338314783 1667344272
541069801 1314384009
1835246221 675614486
1306624513 270415769
802432531 286245357
562345819 270649486
435546856 1611739816
152364254 985509754
2068549814 503962615
424166537 1468762966
174647297 1834458877
327625760 258077412
1737580191 2027638231
97754174 129412463
1781814877 303180324
1720494784 488527833
857306750 1286759527
1407044999 115377429
2118199609 1744412144
888155364 68372451
232032812 2092651979
1862124134 1441132407
1791793583 511567600
1539614259 1266388310
477900753 489115891
3379321 961673225
879965253 2003613929
48236096 1102730553
808530661 1845784858
1704827491 1308822963
712542920 1340040768
1404181687 1383816526
556455472 55835219
2119655641 446138204
1379382951 1203288092
809458445 259181370
964449474 295741962
1257996176 1165225317
1038525826 1903958413
175223344 778662571
216485979 642551035
1807468129 1960657288
1777959848 2083700978
1746505617 1713417723
1803447838 963619508
1378888929 1490194926
1751829968 1005471806
415825199 862332255
1998559829 1003323276
812703488 1111527896
489102819 1931161864
2117091137 294192416
984580318 1479904491
599180683 878918398
1588991120 67119748
652689961 413705651
1746311018 590275977
1541379946 877518661
1685931478 1551112228
1239225063 1359225235
1714971506 591308
1348178968 743955679
1013304119 1057007323
1137349677 684079392
1842378953 296356978
857151853 830889295
1817708271 120548475
981140204 1643966962
628128032 2065708819
2147483531 2145534035
1592609468 751152468
1710652610 427350234
1290067270 1165706778
540506265 432969045
1236143279 1103289075
1605675327 1305712687
2125225363 1714659037
1191375766 314974534
229803083 1124818675
528926184 1227559555
718044156 1457517399
148963664 1813852093
1881757886 713120633
312244924 1597888047
1421400194 864971330
1256336767 1192825665
1061106910 1319631682
1986056805 1318396314
550579652 85176241
1332973585 737637591
51897806 368064760
1311517960 910200912
1220710403 1568463430
803101085 785214200
808048585 185984467
1252230484 898003988
237955200 698495686
1471380100 1211145495
1872328199 1142161102
2092804428 129367183
1020793917 236507136
2130687802 1180074489
1500456578 273239725
1020020789 127446722
955860595 1971340605
943842319 1843638691
2141420721 1179617774
266898514 1817469862
408575706 1426671283
1409334626 2089916419
982723801 342194330
298897644 608452375
2089423258 1284101462
1830103131 135046736
1987760720 2038808308
1002161024 606086947
988380508 925188411
1860019397 426556000
826278314 1630361896
1748533999 1444695645
1549592533 1467514962
674280539 361813754
1477558821 1977694286
355976536 8200010
378614662 382578173
425314493 1435106635
1448374988 1111284571
694506838 1002804821
688964891 201098413
1869250560 955889957
317344092 1400258743
2022889775 1894832768
1419330413 437900415
365816636 34519891
355223347 234254369
775654832 1205024134
2069828928 527195143
51240879 64510906
1903039054 1903425807
1961132537 1175535203
370604421 1045927447
1748951034 2011351949
1252119416 1178767759
1013081938 1617778550
713635183 370352186
1101581096 816959685
1778470524 2076697922
10260363 647229181
976173012 1912233251
1811472202 537635495
1576061536 1802933454
908302208 1521446980
871608031 1130220830
1128632095 196566714
866913112 1679612136
568629937 661122009
397215685 1624842919
1332884381 1385869610
702899908 331211609
395899439 977532867
1144996119 348811266
1988074999 878444520
66974515 359242577
1213459922 2116197142
301203980 716335881
663826885 760910030
349756325 691812436
815146994 1377343945
1293452602 80923233
719628480 167963456
1168292834 1054676517
618198881 542708781
943433458 1414362805
699174992 3574160
2088848651 216616201
683708542 2051953944
750049635 355207555
2116321872 250057443
89947322 2063637013
1686378441 473284781
217885779 546669518
939547160 521861729
606864955 1179459082
1894729364 1828903032
1439819313 1197459195
1627434328 1937022504
1832619855 1631437711
502403881 2143811610
561099904 805392551
643177616 1600996761
2129948864 1645645405
920432122 1377965113
996004943 220048636
390585118 1854052994
1080952188 1999253743
1928517639 625274502
1351070343 2094655070
1168336219 1783848212
117703317 407209932
2094427782 1643274097
1868047859 69447073
1113335590 806244819
2082344010 414780911
490853015 1281934978
1925228542 1179996045
182048270 1668560562
1655903008 1521273983
111531099 1897440709
153838213 2136018550
579642951 1073254665
1476003502 1607251617
2028614953 1481135299
1958017916 367707584
1750911869 607367442
1034823503 1956041515
1510074329 857507257
361713382 1938090264
451109352 1177605154
800532526 565116027
1732378755 506449259
1415002952 720707386
1121267422 972559129
1303243786 1432595549
46741879 1759229198
810278890 1163498603
2082414686 1602632443
1703568827 1629293585
973300198 873488587
524470817 1508134031
459173476 1419867461
874131563 593550214
736906383 647386832
1478329722 2049325511
1671132791 1937682871
46506142 2092164733
115431553 880378030
351222380 1709478704
24864915 1292798887
1978837110 236066681
1170411558 156848786
1195111433 823304040
1033862659 839521936
877617562 1200676938
2020949754 1501154526
1266233526 23929712
607227595 831898621
1601581177 1214810341
1190369158 576783054
251606020 347077197
760864727 1735832451
570659462 411610332
890022937 1391900804
1137446057 156454405
1009200907 813799943
212294258 1059256539
285217343 464383697
941222281 758332965
2134181457 1915875605
751490117 943068412
1721485624 2109190184
646861459 1238320299
1185242216 307614740
1087796851 1073387846
1566892922 177376893
466138615 371358049
827251361 804493649
567717231 353657796
1839326123 527050696
1918487444 1698995250
2070596238 538472431
610059359 1180715935
1543821265 1106577801
1044718387 755632437
1843563948 885215120
43815424 1966423894
2060542775 1221127903
2142934989 860116286
1261990845 1731634143
876657257 93216332
1171313261 279385578
1234157104 2081384202
1463157031 444978220
1210884686 1783878630
628938643 657262367
2100205648 2115103844
1253497317 714829749
1120070125 176941273
1734607863 1463845416
1277246680 438415348
430360979 352050957
602986814 424052705
1703072189 1872233307
1694794905 194874527
343613614 530483715
1635179308 1110398897
841369449 1863997495
714456029 1281409026
1675487866 2118984398
2049458985 1766946662
1668677518 1474098853
1808070579 1348616203
1650113383 851810723
1256830559 902053221
1721421174 1025979034
1483422675 1747240702
1183089436 633063279
1260542915 1018594750
1929813013 921788850
558172492 996502948
84083 1413182981
197225847 1207543208
1458232706 1433710178
1600442306 1401158267
2108804114 600633910
1680984470 11127358
186428617 127124946
1990222304 460977656
1677949663 544733637
615449898 1585191734
635348656 1016168508
1954153012 1982259113
1915096280 538276724
1615779104 1468684613
1005252073 1017739962
448292979 1087464377
1927948269 1793291147
2058805631 2089719753
1972325633 319338739
564552520 851451194
1656677597 1654889424
1665836871 975984958
899093320 1366488948
1389628018 1593437401
1781320517 584406392
1675512613 387423580
257691356 1691587940
2129988594 165903868
912535670 1806282463
1360521649 2028965134
924176425 2031439871
1714891891 809985650
529981217 1779630010
89342654 490916525
201863901 1849905494
93396392 2050098034
1770024970 1866192546
1099456187 1610836121
2143831565 896483589
454412971 866954865
233871160 777512110
208040775 437928109
831269694 1768623323
1931031534 2074118474
1754634414 895155494
1755440423 1556846875
984673077 891421357
1272825627 1295705222
1433485574 2120490172
1587198839 9024039
1343168183 279554417
1924350530 1455633890
705082606 508594896
969502012 1461885895
555831938 313517516
1511505321 1285869684
1483839227 158295578
1889024460 435861972
465443487 1573243635
1687111581 2057750526
1536439194 1590162030
419251295 462669258
43933419 1802082212
1633863443 469492312
902368706 581326628
1453526593 1794963926
108431226 1337482726
1360842733 982972981
235195296 1557429392
37618061 886559009
1155721377 219596124
1375150522 935814240
59701052 520717815
708455180 1356871292
806957151 1169606052
1651094973 169524677
1637930417 103647626
396412465 1010026261
1800622739 726820849
791025007 1833517719
1689452430 598210376
1750837825 1510393581
1928208327 1869118659
886513497 390801193
1190658225 1140164829
753698822 1557551348
2087332553 505360879
302469468 510556227
1721337424 1765876431
861174277 1863776406
1293580500 83021272
1621631601 1047353930
2101530698 762899077
1567414549 354427294
1887377127 666423652
1455100059 322919577
618154670 1947138151
47607224 1270697084
2028505020 1780975015
1220005219 453854177
65238695 1250086895
1377925664 332985600
146595118 660405117
1233313723 791581617
451043754 75099568
